REFSEQ,logFC,AveExpre,T,Pvalue,Adj.P.Value,B
NP_997239,0.519743314,4.006241188,2.424777303,0.016328104,0.982857705,-3.86997129
XM_005244743,0.519743314,4.006241188,2.424777303,0.016328104,0.982857705,-3.86997129
XM_011541323,0.519743314,4.006241188,2.424777303,0.016328104,0.982857705,-3.86997129
XP_005244800,0.519743314,4.006241188,2.424777303,0.016328104,0.982857705,-3.86997129
XP_011539625,0.519743314,4.006241188,2.424777303,0.016328104,0.982857705,-3.86997129
NM_001126060,-1.018327667,1.926359715,-2.263862331,0.024802294,0.982857705,-4.067172637
NM_001164757,-1.018327667,1.926359715,-2.263862331,0.024802294,0.982857705,-4.067172637
NM_014697,-1.018327667,1.926359715,-2.263862331,0.024802294,0.982857705,-4.067172637
NP_001119532,-1.018327667,1.926359715,-2.263862331,0.024802294,0.982857705,-4.067172637
NP_001158229,-1.018327667,1.926359715,-2.263862331,0.024802294,0.982857705,-4.067172637
NP_055512,-1.018327667,1.926359715,-2.263862331,0.024802294,0.982857705,-4.067172637
NM_030613,-0.586364662,1.436120604,-2.55331369,0.011518215,0.982857705,-4.014442999
NP_085116,-0.586364662,1.436120604,-2.55331369,0.011518215,0.982857705,-4.014442999
NM_000109,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004006,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004007,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004009,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004010,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004011,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004012,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004013,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004014,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004015,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004016,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004017,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004018,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004019,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004020,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004021,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004022,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_004023,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_000100,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_003997,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004000,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004001,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004002,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004003,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004004,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004005,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004006,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004007,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004008,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004009,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004010,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004011,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004012,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004013,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NP_004014,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_006724468,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_006724469,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_006724470,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_006724473,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_006724474,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_006724475,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_011545467,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_011545468,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_011545469,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_017029328,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_017029329,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_017029330,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XM_017029331,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_006724531,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_006724532,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_006724533,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_006724536,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_006724537,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_006724538,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_011543769,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_011543770,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_011543771,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_016884817,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_016884818,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_016884819,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
XP_016884820,-0.743923318,4.258689864,-1.929421006,0.055285764,0.982857705,-4.135286474
NM_001003665,-1.349209504,3.403450082,-2.17691564,0.030817442,0.982857705,-3.960186301
NP_001003665,-1.349209504,3.403450082,-2.17691564,0.030817442,0.982857705,-3.960186301
XM_011544183,-1.349209504,3.403450082,-2.17691564,0.030817442,0.982857705,-3.960186301
XP_011542485,-1.349209504,3.403450082,-2.17691564,0.030817442,0.982857705,-3.960186301
NM_001282564,-0.352736199,4.349501202,-2.016786491,0.045236606,0.982857705,-4.078707566
NM_018202,-0.352736199,4.349501202,-2.016786491,0.045236606,0.982857705,-4.078707566
NP_001269493,-0.352736199,4.349501202,-2.016786491,0.045236606,0.982857705,-4.078707566
NP_060672,-0.352736199,4.349501202,-2.016786491,0.045236606,0.982857705,-4.078707566
XM_005245931,-0.352736199,4.349501202,-2.016786491,0.045236606,0.982857705,-4.078707566
XM_011541704,-0.352736199,4.349501202,-2.016786491,0.045236606,0.982857705,-4.078707566
XP_005245988,-0.352736199,4.349501202,-2.016786491,0.045236606,0.982857705,-4.078707566
XP_011540006,-0.352736199,4.349501202,-2.016786491,0.045236606,0.982857705,-4.078707566
NM_001285549,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
NM_001369654,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
NM_020923,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
NP_001272478,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
NP_001356583,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
NP_065974,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_005246712,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_005246713,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_011511532,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_011511533,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_011511534,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_011511535,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_017004573,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_017004574,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_017004575,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XM_017004576,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_005246769,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_005246770,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_011509834,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_011509835,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_011509836,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_011509837,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_016860062,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_016860063,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_016860064,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
XP_016860065,-1.148393943,2.762982282,-2.839710211,0.005046955,0.982857705,-3.493895261
NR_027276,-0.897706779,1.031697362,-2.444327746,0.015497363,0.982857705,-4.079466912
NM_001363780,-0.931269735,2.984293722,-2.487068458,0.013810628,0.982857705,-3.791581227
NM_030651,-0.931269735,2.984293722,-2.487068458,0.013810628,0.982857705,-3.791581227
NP_001350709,-0.931269735,2.984293722,-2.487068458,0.013810628,0.982857705,-3.791581227
NP_085154,-0.931269735,2.984293722,-2.487068458,0.013810628,0.982857705,-3.791581227
XM_024446560,-0.931269735,2.984293722,-2.487068458,0.013810628,0.982857705,-3.791581227
XP_024302328,-0.931269735,2.984293722,-2.487068458,0.013810628,0.982857705,-3.791581227
NM_018328,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
NP_060798,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XM_011511470,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XM_011511472,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XM_024452987,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XM_024452988,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XM_024452989,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XM_024452990,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XP_011509772,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XP_011509774,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XP_024308755,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XP_024308756,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XP_024308757,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XP_024308758,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XR_002959318,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
XR_002959319,-0.352652376,3.671531953,-2.019539582,0.044946995,0.982857705,-4.112182608
NM_020709,-1.038467564,2.642401971,-2.306914445,0.022223364,0.982857705,-3.946156487
NP_065760,-1.038467564,2.642401971,-2.306914445,0.022223364,0.982857705,-3.946156487
NM_001950,0.316682893,5.139758729,2.124880836,0.034991175,0.982857705,-3.992378459
NP_001941,0.316682893,5.139758729,2.124880836,0.034991175,0.982857705,-3.992378459
XR_002957786,0.316682893,5.139758729,2.124880836,0.034991175,0.982857705,-3.992378459
NM_001100829,-0.593202448,4.25215506,-2.220345122,0.02767102,0.982857705,-3.917499433
NP_001094299,-0.593202448,4.25215506,-2.220345122,0.02767102,0.982857705,-3.917499433
NM_001001794,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
NP_001001794,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_005261914,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_011530692,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_011530693,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_024452242,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_024452243,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_024452244,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_024452245,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_024452246,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_024452247,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_024452248,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_005261971,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_011528994,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_011528995,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_024308010,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_024308011,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_024308012,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_024308013,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_024308014,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_024308015,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XP_024308016,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XR_001755246,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XR_430477,-0.624635378,3.889759814,-2.263714987,0.024811551,0.982857705,-3.90557883
XM_017028192,-2.013961411,-1.382870646,-2.608173292,0.009884298,0.982857705,-4.111335124
XP_016883681,-2.013961411,-1.382870646,-2.608173292,0.009884298,0.982857705,-4.111335124
NR_024355,-1.103204951,2.034800275,-2.381383014,0.0183144,0.982857705,-3.964303432
NM_001001132,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NM_001331008,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NM_001331009,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NM_001331010,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NM_001331011,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NM_001331012,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NM_003024,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NP_001001132,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NP_001317937,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NP_001317938,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NP_001317939,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NP_001317940,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NP_001317941,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
NP_003015,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_011529692,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_011529693,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028428,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028429,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028430,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028431,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028432,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028433,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028434,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028435,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028436,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028437,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028438,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028440,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XM_017028441,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_011527994,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_011527995,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_016883917,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_016883918,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_016883919,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_016883920,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_016883921,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_016883922,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_016883923,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
XP_016883924,-0.574363701,4.917217624,-2.069775889,0.039933,0.982857705,-4.019146868
